DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CURRNAME|ENAME|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673284| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1640758| female | kannada       | Pretest         | Anganwadi      |1|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673280| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673289| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1640736| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0|0|0|1|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673285| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673294| female | kannada       | Pretest         | Anganwadi      |0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673281| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1673293| female | kannada       | Pretest         | Anganwadi      |0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36506| Siddeshwar ashray colony       | kannada |1640739| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|1|1|1|1|0|0|0|0|1|1|0|0|1|1|1|1|0|0|1|0|0|0|0|1|1|1|1|1|1|0|1|1|0|0|1|0|1|1|1|1|1|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672269| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672264| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672280| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672276| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672279| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672274| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672261| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672271| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672281| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672284| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1640210| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672275| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672272| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672283| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1640201| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|1|0|1|0|0|1|0|0|1|0|1|0|0|0|0|1|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672267| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672265| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672282| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672278| male   | kannada       | Pretest         | Anganwadi      |1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672262| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672268| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672266| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672277| male   | kannada       | Pretest         | Anganwadi      |1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672263| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672273| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36492| Vaddar Oni (Deshpande Nagar)   | kannada |1672270| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672434| female | kannada       | Pretest         | Anganwadi      |0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1641691| female | kannada       | Pretest         | Anganwadi      |0|0|1|1|1|0|1|1|1|0|0|1|1|1|0|1|0|1|0|1|0|0|1|1|0|1|1|0|1|0|0|0|0|1|0|0|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672443| female | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|0|0|1|1|1|1|0|0|1|1|0|0|1|0|1|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672438| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|1|0|1|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672441| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|0|1|1|0|1|1|1|1|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672448| male   | kannada       | Pretest         | Anganwadi      |1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672445| male   | kannada       | Pretest         | Anganwadi      |1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672444| male   | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672437| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|0|1|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672449| male   | urdu          | Pretest         | Anganwadi      |0|0|0|0|0|1|1|0|0|0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672446| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|0|1|1|0|1|1|0|0|0|1|0|0|1|1|1|1|1|0|1|1|1|0|1|1|1|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672433| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1|0|0|1|1|1|0|1|0|1|1|1|1|1|1|1|0|0|1|1|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672436| female | kannada       | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|1|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1641682| female | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|0|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1641700| female | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|1|0|1|1|1|0|1|0|0|0|1|0|1|0|0|1|0|0|1|0|1|1|0|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672447| female | kannada       | Pretest         | Anganwadi      |1|1|1|1|0|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|0|1|1|0|1|1|0|1|1|0|0|0|1|0|0|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672435| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|1|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1641695| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|0|1|1|0|1|1|1|1|1|1|0|0|1|0|0|1|1|1|1|1|0|1|1|1|1|1|1|1|0|0|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672440| male   | kannada       | Pretest         | Anganwadi      |1|0|1|0|0|1|1|1|1|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672439| male   | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HFWTC         |36533| Yavagal plot                   | kannada |1672442| male   | kannada       | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675326| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675322| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|0|0|0|0|1|0|0|1|0|0|0|1|1|1|0|1|1|0|0|0|0|0|1|1|0|0|0|1|0|0|1|0|0|0|1|0|1|1|1|1|1|0|1|0|1|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675319| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675315| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1630035| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675323| female | kannada       | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|1|1|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675316| female | kannada       | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675324| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1630034| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1629927| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1630029| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|1|0|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675317| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675320| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675327| male   | urdu          | Pretest         | Anganwadi      |1|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675330| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1630009| male   | urdu          | Pretest         | Anganwadi      |1|0|1|0|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|1|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|1|0|0|0|1|0|1|1|0|1|1|0|1|0|1|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | Madarmaddi    |36304| Ajadnagar                      | kannada |1675329| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
